1477010445150000	11.3835	1.61388	5.21035	0.248885	0.159489	2.31388
1477010445200000	11.8657	1.74966	5.19421	0.267717	0.162206	0.417224
1477010445250000	11.8657	1.74966	5.19421	0.267717	0.162206	0.417224
1477010445300000	12.3607	1.85542	5.18473	0.271009	0.151181	0.415095
1477010445350000	12.3607	1.85542	5.18473	0.271009	0.151181	0.415095
1477010445400000	12.8036	2.06671	5.15718	0.315098	0.175914	3.35399
1477010445450000	12.8036	2.06671	5.15718	0.315098	0.175914	3.35399
1477010445500000	13.249	2.29543	5.13932	0.358724	0.197737	2.34431
1477010445550000	13.249	2.29543	5.13932	0.358724	0.197737	2.34431
1477010445600000	13.7407	2.52088	5.15592	0.391005	0.207667	1.12376
1477010445650000	13.7407	2.52088	5.15592	0.391005	0.207667	1.12376
1477010445700000	14.2044	2.78864	5.16311	0.434631	0.226103	1.49795
1477010445750000	14.2044	2.78864	5.16311	0.434631	0.226103	1.49795
1477010445800000	14.6399	2.99085	5.13991	0.453877	0.224014	2.03562
1477010445850000	14.6399	2.99085	5.13991	0.453877	0.224014	2.03562
1477010445900000	15.0722	3.30606	5.14384	0.505931	0.247984	2.69537
1477010445950000	15.0722	3.30606	5.14384	0.505931	0.247984	2.69537
1477010446000000	15.5048	3.63462	5.15423	0.55515	0.267506	2.32908
1477010446050000	15.5048	3.63462	5.15423	0.55515	0.267506	2.32908
1477010446100000	15.94	3.93353	5.16062	0.588232	0.272414	0.330777
1477010446150000	15.94	3.93353	5.16062	0.588232	0.272414	0.330777
1477010446200000	16.3457	4.2849	5.16684	0.635787	0.288837	1.5833
1477010446250000	16.3457	4.2849	5.16684	0.635787	0.288837	1.5833
1477010446300000	16.7257	4.62692	5.15951	0.678047	0.300309	0.984046
1477010446350000	16.7257	4.62692	5.15951	0.678047	0.300309	0.984046
1477010446400000	17.0826	5.02794	5.1621	0.734952	0.322512	2.56307
1477010446450000	17.0826	5.02794	5.1621	0.734952	0.322512	2.56307
1477010446500000	17.4255	5.40577	5.15426	0.780531	0.334165	1.10228
1477010446550000	17.4255	5.40577	5.15426	0.780531	0.334165	1.10228
1477010446600000	17.7969	5.73991	5.14749	0.802629	0.325156	0.765248
1477010446650000	17.7969	5.73991	5.14749	0.802629	0.325156	0.765248
1477010446700000	18.1398	6.12945	5.14886	0.84042	0.329491	0.110507
1477010446750000	18.1398	6.12945	5.14886	0.84042	0.329491	0.110507
1477010446800000	18.4152	6.57041	5.14272	0.899718	0.352156	2.87764
1477010446850000	18.4152	6.57041	5.14272	0.899718	0.352156	2.87764
1477010446900000	18.7091	6.94857	5.12328	0.932223	0.351425	3.20428
1477010446950000	18.7091	6.94857	5.12328	0.932223	0.351425	3.20428
1477010447000000	19.0501	7.31726	5.12008	0.946185	0.33381	1.65272
1477010447050000	19.0501	7.31726	5.12008	0.946185	0.33381	1.65272
1477010447100000	19.2626	7.79024	5.11343	1.01099	0.360884	4.0936
1477010447150000	19.2626	7.79024	5.11343	1.01099	0.360884	4.0936
1477010447200000	19.4496	8.24248	5.0931	1.06997	0.381916	6.06745
1477010447250000	19.4496	8.24248	5.0931	1.06997	0.381916	6.06745
1477010447300000	19.6419	8.6529	5.06024	1.11218	0.38819	10.3642
1477010447350000	19.6419	8.6529	5.06024	1.11218	0.38819	10.3642
1477010447400000	19.908	9.06173	5.05285	1.128	0.369448	2.29928
1477010447450000	19.908	9.06173	5.05285	1.128	0.369448	2.29928
1477010447500000	20.1304	9.50856	5.05058	1.15855	0.364254	0.18589
1477010447550000	20.1304	9.50856	5.05058	1.15855	0.364254	0.18589
1477010447600000	20.2891	9.97678	5.04222	1.2056	0.373958	1.17668
1477010447650000	20.2891	9.97678	5.04222	1.2056	0.373958	1.17668
1477010447700000	20.387	10.4744	5.03589	1.2684	0.395929	2.88486
1477010447750000	20.387	10.4744	5.03589	1.2684	0.395929	2.88486
1477010447800000	20.4846	10.9758	5.03551	1.32343	0.408973	0.87139
1477010447850000	20.4846	10.9758	5.03551	1.32343	0.408973	0.87139
1477010447900000	20.533	11.4673	5.02294	1.38479	0.427388	3.33061
1477010447950000	20.533	11.4673	5.02294	1.38479	0.427388	3.33061
1477010448000000	20.6161	11.9598	5.0217	1.42702	0.427078	0.0160164
1477010448050000	20.6161	11.9598	5.0217	1.42702	0.427078	0.0160164
1477010448100000	20.582	12.4798	5.01918	1.50249	0.454917	4.01817
1477010448150000	20.582	12.4798	5.01918	1.50249	0.454917	4.01817
1477010448200000	20.5795	12.9745	5.01262	1.55594	0.462304	0.709628
1477010448250000	20.5795	12.9745	5.01262	1.55594	0.462304	0.709628
1477010448300000	20.4805	13.452	4.99093	1.63276	0.490398	8.70761
1477010448350000	20.4805	13.452	4.99093	1.63276	0.490398	8.70761
1477010448400000	20.4075	13.9447	4.98685	1.69179	0.499262	0.561487
1477010448450000	20.4075	13.9447	4.98685	1.69179	0.499262	0.561487
1477010448500000	20.2767	14.4293	4.98061	1.76139	0.516539	1.88461
1477010448550000	20.2767	14.4293	4.98061	1.76139	0.516539	1.88461
1477010448600000	20.0615	14.9004	4.9733	1.84996	0.548478	5.65413
1477010448650000	20.0615	14.9004	4.9733	1.84996	0.548478	5.65413
1477010448700000	19.9402	15.3567	4.96222	1.89591	0.542395	1.52871
1477010448750000	19.9402	15.3567	4.96222	1.89591	0.542395	1.52871
1477010448800000	19.8034	15.7952	4.94451	1.94053	0.536576	3.57498
1477010448850000	19.8034	15.7952	4.94451	1.94053	0.536576	3.57498
1477010448900000	19.5677	16.2191	4.93244	2.01169	0.552848	2.81063
1477010448950000	19.5677	16.2191	4.93244	2.01169	0.552848	2.81063
1477010449000000	19.301	16.6087	4.91217	2.08658	0.571962	6.09346
1477010449050000	19.301	16.6087	4.91217	2.08658	0.571962	6.09346
1477010449100000	19.026	17.0028	4.90251	2.15363	0.581511	1.42929
1477010449150000	19.026	17.0028	4.90251	2.15363	0.581511	1.42929
1477010449200000	18.7103	17.3937	4.90488	2.22383	0.591323	0.560673
1477010449250000	18.7103	17.3937	4.90488	2.22383	0.591323	0.560673
1477010449300000	18.3131	17.7239	4.90244	2.31761	0.620779	4.47912
1477010449350000	18.3131	17.7239	4.90244	2.31761	0.620779	4.47912
1477010449400000	18.0241	18.0861	4.89288	2.36155	0.606874	2.02421
1477010449450000	18.0241	18.0861	4.89288	2.36155	0.606874	2.02421
1477010449500000	17.7041	18.4054	4.87447	2.41481	0.603239	3.73975
1477010449550000	17.7041	18.4054	4.87447	2.41481	0.603239	3.73975
1477010449600000	17.3411	18.7199	4.87163	2.47196	0.60097	0.114129
1477010449650000	17.3411	18.7199	4.87163	2.47196	0.60097	0.114129
1477010449700000	16.9868	19.007	4.85649	2.52403	0.596341	2.56587
1477010449750000	16.9868	19.007	4.85649	2.52403	0.596341	2.56587
1477010449800000	16.5622	19.233	4.84813	2.59942	0.610739	1.79862
1477010449850000	16.5622	19.233	4.84813	2.59942	0.610739	1.79862
1477010449900000	16.1696	19.5073	4.84881	2.64415	0.596909	0.985207
1477010449950000	16.1696	19.5073	4.84881	2.64415	0.596909	0.985207
1477010450000000	15.782	19.7713	4.84393	2.68214	0.579348	1.82054
1477010450050000	15.782	19.7713	4.84393	2.68214	0.579348	1.82054
1477010450100000	15.3742	20.0264	4.84541	2.71875	0.561241	1.7087
1477010450150000	15.3742	20.0264	4.84541	2.71875	0.561241	1.7087
1477010450200000	14.9886	20.2849	4.83635	2.74296	0.53561	4.14063
1477010450250000	14.9886	20.2849	4.83635	2.74296	0.53561	4.14063
1477010450300000	14.569	20.5046	4.8327	2.7783	0.520775	1.24234
1477010450350000	14.569	20.5046	4.8327	2.7783	0.520775	1.24234
1477010450400000	14.0992	20.6428	4.83468	2.83909	0.527848	0.289405
1477010450450000	14.0992	20.6428	4.83468	2.83909	0.527848	0.289405
1477010450500000	13.6077	20.7514	4.84366	2.90258	0.535794	1.08129
1477010450550000	13.6077	20.7514	4.84366	2.90258	0.535794	1.08129
1477010450600000	13.1294	20.8457	4.84492	2.95922	0.538215	0.0443271
1477010450650000	13.1294	20.8457	4.84492	2.95922	0.538215	0.0443271
1477010450700000	12.6873	20.9683	4.83316	2.99393	0.523545	2.38859
1477010450750000	12.6873	20.9683	4.83316	2.99393	0.523545	2.38859
1477010450800000	12.2117	21.0486	4.83424	3.03874	0.517108	0.227355
1477010450850000	12.2117	21.0486	4.83424	3.03874	0.517108	0.227355
1477010450900000	11.7152	21.0249	4.83534	3.11188	0.534921	1.63938
1477010450950000	11.7152	21.0249	4.83534	3.11188	0.534921	1.63938
1477010451000000	11.2487	21.0421	4.82725	-3.12394	0.530696	0.716119
1477010451050000	11.2487	21.0421	4.82725	-3.12394	0.530696	0.716119
1477010451100000	10.7785	20.9982	4.81909	-3.06344	0.537818	0.91014
1477010451150000	10.7785	20.9982	4.81909	-3.06344	0.537818	0.91014
1477010451200000	10.2914	21.0179	4.8261	-3.03373	0.516909	2.72321
1477010451250000	10.2914	21.0179	4.8261	-3.03373	0.516909	2.72321
1477010451300000	9.83396	20.9622	4.81434	-2.98485	0.515872	1.33973
1477010451350000	9.83396	20.9622	4.81434	-2.98485	0.515872	1.33973
1477010451400000	9.38058	20.8752	4.80299	-2.93288	0.517442	1.25726
1477010451450000	9.38058	20.8752	4.80299	-2.93288	0.517442	1.25726
1477010451500000	8.88994	20.7816	4.81575	-2.88828	0.510093	1.85103
1477010451550000	8.88994	20.7816	4.81575	-2.88828	0.510093	1.85103
1477010451600000	8.40712	20.607	4.83059	-2.8241	0.519459	2.58009
1477010451650000	8.40712	20.607	4.83059	-2.8241	0.519459	2.58009
1477010451700000	7.94487	20.4476	4.83463	-2.77381	0.517637	0.174972
1477010451750000	7.94487	20.4476	4.83463	-2.77381	0.517637	0.174972
1477010451800000	7.45707	20.308	4.85164	-2.74105	0.499935	4.40148
1477010451850000	7.45707	20.308	4.85164	-2.74105	0.499935	4.40148
1477010451900000	6.98818	20.1368	4.86196	-2.70348	0.488467	1.70655
1477010451950000	6.98818	20.1368	4.86196	-2.70348	0.488467	1.70655
1477010452000000	6.52848	19.9526	4.86938	-2.6681	0.476456	1.27145
1477010452050000	6.52848	19.9526	4.86938	-2.6681	0.476456	1.27145
1477010452100000	6.06404	19.7619	4.88028	-2.63848	0.46031	2.49725
1477010452150000	6.06404	19.7619	4.88028	-2.63848	0.46031	2.49725
1477010452200000	5.6454	19.5292	4.87582	-2.59578	0.457988	0.218834
1477010452250000	5.6454	19.5292	4.87582	-2.59578	0.457988	0.218834
1477010452300000	5.21498	19.3144	4.87396	-2.56756	0.443535	1.0915
1477010452350000	5.21498	19.3144	4.87396	-2.56756	0.443535	1.0915
1477010452400000	4.82735	19.021	4.87163	-2.51471	0.450826	0.328769
1477010452450000	4.82735	19.021	4.87163	-2.51471	0.450826	0.328769
1477010452500000	4.4363	18.7505	4.86626	-2.47714	0.445082	0.439708
1477010452550000	4.4363	18.7505	4.86626	-2.47714	0.445082	0.439708
1477010452600000	4.08869	18.4362	4.85437	-2.42552	0.452113	1.64275
1477010452650000	4.08869	18.4362	4.85437	-2.42552	0.452113	1.64275
1477010452700000	3.68198	18.1437	4.8656	-2.3994	0.435159	2.74141
1477010452750000	3.68198	18.1437	4.8656	-2.3994	0.435159	2.74141
1477010452800000	3.30115	17.8109	4.87797	-2.36317	0.427947	1.7663
1477010452850000	3.30115	17.8109	4.87797	-2.36317	0.427947	1.7663
1477010452900000	2.92961	17.5393	4.86336	-2.34756	0.406619	4.33461
1477010452950000	2.92961	17.5393	4.86336	-2.34756	0.406619	4.33461
1477010453000000	2.59691	17.1681	4.86979	-2.30228	0.409902	0.449479
1477010453050000	2.59691	17.1681	4.86979	-2.30228	0.409902	0.449479
1477010453100000	2.27174	16.8085	4.86933	-2.26533	0.406576	0.0583518
1477010453150000	2.27174	16.8085	4.86933	-2.26533	0.406576	0.0583518
1477010453200000	1.98038	16.3707	4.88815	-2.20817	0.418718	4.12397
1477010453250000	1.98038	16.3707	4.88815	-2.20817	0.418718	4.12397
1477010453300000	1.63875	16.0151	4.89265	-2.19115	0.397623	2.48308
1477010453350000	1.63875	16.0151	4.89265	-2.19115	0.397623	2.48308
1477010453400000	1.34151	15.5927	4.90886	-2.1529	0.394978	2.58913
1477010453450000	1.34151	15.5927	4.90886	-2.1529	0.394978	2.58913
1477010453500000	1.01894	15.177	4.93088	-2.12991	0.379369	5.98536
1477010453550000	1.01894	15.177	4.93088	-2.12991	0.379369	5.98536
1477010453600000	0.763549	14.748	4.93452	-2.09131	0.379629	0.128542
1477010453650000	0.763549	14.748	4.93452	-2.09131	0.379629	0.128542
1477010453700000	0.474885	14.3188	4.94974	-2.06863	0.365658	3.26875
1477010453750000	0.474885	14.3188	4.94974	-2.06863	0.365658	3.26875
1477010453800000	0.31069	13.831	4.95382	-2.00494	0.387931	2.65902
1477010453850000	0.31069	13.831	4.95382	-2.00494	0.387931	2.65902
1477010453900000	0.0477259	13.3866	4.96794	-1.98637	0.369938	3.6058
1477010453950000	0.0477259	13.3866	4.96794	-1.98637	0.369938	3.6058
1477010454000000	-0.0987017	12.9148	4.9626	-1.93352	0.383584	1.22789
1477010454050000	-0.0987017	12.9148	4.9626	-1.93352	0.383584	1.22789
1477010454100000	-0.311392	12.4503	4.9729	-1.90952	0.370781	1.87334
1477010454150000	-0.311392	12.4503	4.9729	-1.90952	0.370781	1.87334
1477010454200000	-0.500552	11.9949	4.97206	-1.88475	0.360583	0.535171
1477010454250000	-0.500552	11.9949	4.97206	-1.88475	0.360583	0.535171
1477010454300000	-0.771792	11.5365	4.99062	-1.89048	0.324248	10.1109
1477010454350000	-0.771792	11.5365	4.99062	-1.89048	0.324248	10.1109
1477010454400000	-1.04151	11.0869	5.0011	-1.89923	0.289095	7.40808
1477010454450000	-1.04151	11.0869	5.0011	-1.89923	0.289095	7.40808
1477010454500000	-1.26296	10.6038	5.01839	-1.89078	0.27086	4.69664
1477010454550000	-1.26296	10.6038	5.01839	-1.89078	0.27086	4.69664
1477010454600000	-1.47436	10.152	5.01512	-1.88555	0.252808	1.73614
1477010454650000	-1.47436	10.152	5.01512	-1.88555	0.252808	1.73614
1477010454700000	-1.65485	9.68489	5.01449	-1.8714	0.24355	0.437974
1477010454750000	-1.65485	9.68489	5.01449	-1.8714	0.24355	0.437974
1477010454800000	-1.81132	9.15617	5.04368	-1.84674	0.242355	8.242
1477010454850000	-1.81132	9.15617	5.04368	-1.84674	0.242355	8.242
1477010454900000	-1.99862	8.66542	5.05523	-1.83995	0.227231	2.56327
1477010454950000	-1.99862	8.66542	5.05523	-1.83995	0.227231	2.56327
1477010455000000	-2.15079	8.17855	5.05802	-1.82485	0.220732	0.302198
1477010455050000	-2.15079	8.17855	5.05802	-1.82485	0.220732	0.302198
1477010455100000	-2.35598	7.69306	5.06786	-1.83001	0.197539	3.81139
1477010455150000	-2.35598	7.69306	5.06786	-1.83001	0.197539	3.81139
1477010455200000	-2.56065	7.20014	5.08083	-1.83565	0.175781	4.19718
1477010455250000	-2.56065	7.20014	5.08083	-1.83565	0.175781	4.19718
1477010455300000	-2.71225	6.7313	5.07156	-1.82729	0.168393	1.0624
1477010455350000	-2.71225	6.7313	5.07156	-1.82729	0.168393	1.0624
1477010455400000	-2.8541	6.24172	5.07306	-1.81618	0.163553	0.145188
1477010455450000	-2.8541	6.24172	5.07306	-1.81618	0.163553	0.145188
1477010455500000	-3.01949	5.7314	5.0894	-1.81331	0.151776	3.38019
1477010455550000	-3.01949	5.7314	5.0894	-1.81331	0.151776	3.38019
1477010455600000	-3.21233	5.23345	5.10144	-1.8218	0.131619	3.58443
1477010455650000	-3.21233	5.23345	5.10144	-1.8218	0.131619	3.58443
1477010455700000	-3.42487	4.72792	5.11969	-1.83646	0.107876	6.28021
1477010455750000	-3.42487	4.72792	5.11969	-1.83646	0.107876	6.28021
1477010455800000	-3.67103	4.23014	5.13726	-1.86211	0.0769893	8.08677
1477010455850000	-3.67103	4.23014	5.13726	-1.86211	0.0769893	8.08677
1477010455900000	-3.83477	3.74234	5.13726	-1.86059	0.0718156	0.135919
1477010455950000	-3.83477	3.74234	5.13726	-1.86059	0.0718156	0.135919
1477010456000000	-4.02541	3.25387	5.14157	-1.86829	0.0592963	1.00449
1477010456050000	-4.02541	3.25387	5.14157	-1.86829	0.0592963	1.00449
1477010456100000	-4.20589	2.74306	5.15693	-1.87067	0.0522371	2.60486
1477010456150000	-4.20589	2.74306	5.15693	-1.87067	0.0522371	2.60486
1477010456200000	-4.41931	2.24275	5.17065	-1.88454	0.0361672	3.25142
1477010456250000	-4.41931	2.24275	5.17065	-1.88454	0.0361672	3.25142
1477010456300000	-4.64684	1.73807	5.18866	-1.90149	0.0189062	4.81782
1477010456350000	-4.64684	1.73807	5.18866	-1.90149	0.0189062	4.81782
1477010456400000	-4.77662	1.24504	5.18379	-1.88741	0.0291216	0.782484
1477010456450000	-4.77662	1.24504	5.18379	-1.88741	0.0291216	0.782484
1477010456500000	-4.91849	0.757529	5.17789	-1.87913	0.0336113	0.453616
1477010456550000	-4.91849	0.757529	5.17789	-1.87913	0.0336113	0.453616
1477010456600000	-5.08752	0.265781	5.17918	-1.87992	0.0301244	0.0791207
1477010456650000	-5.08752	0.265781	5.17918	-1.87992	0.0301244	0.0791207
1477010456700000	-5.26006	-0.222884	5.17932	-1.88229	0.0256032	0.104199
1477010456750000	-5.26006	-0.222884	5.17932	-1.88229	0.0256032	0.104199
1477010456800000	-5.55008	-0.659755	5.17119	-1.92627	-0.0135479	8.44218
1477010456850000	-5.55008	-0.659755	5.17119	-1.92627	-0.0135479	8.44218
1477010456900000	-5.76378	-1.15214	5.18158	-1.93721	-0.0215527	1.39871
1477010456950000	-5.76378	-1.15214	5.18158	-1.93721	-0.0215527	1.39871
1477010457000000	-6.04346	-1.60194	5.18056	-1.97179	-0.0488448	3.80637
1477010457050000	-6.04346	-1.60194	5.18056	-1.97179	-0.0488448	3.80637
1477010457100000	-6.26836	-2.08047	5.18602	-1.98305	-0.0541314	0.444694
1477010457150000	-6.26836	-2.08047	5.18602	-1.98305	-0.0541314	0.444694
1477010457200000	-6.56738	-2.52213	5.18654	-2.01971	-0.0804327	3.53229
1477010457250000	-6.56738	-2.52213	5.18654	-2.01971	-0.0804327	3.53229
1477010457300000	-6.78895	-3.00286	5.19328	-2.02435	-0.0774052	0.49384
1477010457350000	-6.78895	-3.00286	5.19328	-2.02435	-0.0774052	0.49384
1477010457400000	-7.05792	-3.43432	5.18393	-2.04843	-0.0914154	1.8321
1477010457450000	-7.05792	-3.43432	5.18393	-2.04843	-0.0914154	1.8321
1477010457500000	-7.37407	-3.82523	5.16566	-2.08936	-0.118727	6.97207
1477010457550000	-7.37407	-3.82523	5.16566	-2.08936	-0.118727	6.97207
1477010457600000	-7.69399	-4.25882	5.17376	-2.12113	-0.135219	2.09934
1477010457650000	-7.69399	-4.25882	5.17376	-2.12113	-0.135219	2.09934
1477010457700000	-8.02488	-4.69395	5.18665	-2.15183	-0.149212	2.75486
1477010457750000	-8.02488	-4.69395	5.18665	-2.15183	-0.149212	2.75486
1477010457800000	-8.31969	-5.12055	5.18627	-2.1695	-0.15154	0.0286128
1477010457850000	-8.31969	-5.12055	5.18627	-2.1695	-0.15154	0.0286128
1477010457900000	-8.69015	-5.51922	5.19408	-2.21028	-0.172803	2.99453
1477010457950000	-8.69015	-5.51922	5.19408	-2.21028	-0.172803	2.99453
1477010458000000	-9.02105	-5.9102	5.18816	-2.23643	-0.18056	0.640467
1477010458050000	-9.02105	-5.9102	5.18816	-2.23643	-0.18056	0.640467
1477010458100000	-9.37611	-6.23881	5.16138	-2.27707	-0.200924	9.17791
1477010458150000	-9.37611	-6.23881	5.16138	-2.27707	-0.200924	9.17791
1477010458200000	-9.70002	-6.6239	5.15468	-2.29405	-0.19865	0.491146
1477010458250000	-9.70002	-6.6239	5.15468	-2.29405	-0.19865	0.491146
1477010458300000	-10.0996	-6.96199	5.15296	-2.33707	-0.218263	1.98046
1477010458350000	-10.0996	-6.96199	5.15296	-2.33707	-0.218263	1.98046
1477010458400000	-10.5297	-7.29667	5.16304	-2.38301	-0.238024	3.10959
1477010458450000	-10.5297	-7.29667	5.16304	-2.38301	-0.238024	3.10959
1477010458500000	-10.9817	-7.60576	5.17237	-2.43372	-0.260153	3.47079
1477010458550000	-10.9817	-7.60576	5.17237	-2.43372	-0.260153	3.47079
1477010458600000	-11.3429	-7.91293	5.14854	-2.45684	-0.25925	5.87339
1477010458650000	-11.3429	-7.91293	5.14854	-2.45684	-0.25925	5.87339
1477010458700000	-11.7384	-8.1723	5.1211	-2.49567	-0.271973	8.47419
1477010458750000	-11.7384	-8.1723	5.1211	-2.49567	-0.271973	8.47419
1477010458800000	-12.1734	-8.40254	5.1024	-2.54555	-0.292392	5.62468
1477010458850000	-12.1734	-8.40254	5.1024	-2.54555	-0.292392	5.62468
1477010458900000	-12.6036	-8.61034	5.07743	-2.59417	-0.310531	7.99863
1477010458950000	-12.6036	-8.61034	5.07743	-2.59417	-0.310531	7.99863
1477010459000000	-13.1044	-8.79884	5.08163	-2.65594	-0.336112	3.58231
1477010459050000	-13.1044	-8.79884	5.08163	-2.65594	-0.336112	3.58231
1477010459100000	-13.5657	-8.94263	5.05717	-2.71468	-0.359264	8.77666
1477010459150000	-13.5657	-8.94263	5.05717	-2.71468	-0.359264	8.77666
1477010459200000	-14.036	-9.11173	5.05061	-2.76084	-0.368449	0.858566
1477010459250000	-14.036	-9.11173	5.05061	-2.76084	-0.368449	0.858566
1477010459300000	-14.5034	-9.27243	5.04325	-2.80234	-0.373034	0.662487
1477010459350000	-14.5034	-9.27243	5.04325	-2.80234	-0.373034	0.662487
1477010459400000	-15.0214	-9.33134	5.03754	-2.87544	-0.403729	5.09148
1477010459450000	-15.0214	-9.33134	5.03754	-2.87544	-0.403729	5.09148
1477010459500000	-15.5243	-9.47178	5.04914	-2.91206	-0.399441	1.49739
1477010459550000	-15.5243	-9.47178	5.04914	-2.91206	-0.399441	1.49739
1477010459600000	-16.0256	-9.57808	5.05352	-2.95241	-0.399354	0.203493
1477010459650000	-16.0256	-9.57808	5.05352	-2.95241	-0.399354	0.203493
1477010459700000	-16.5266	-9.59175	5.04266	-3.01561	-0.420039	3.34557
1477010459750000	-16.5266	-9.59175	5.04266	-3.01561	-0.420039	3.34557
1477010459800000	-17.0484	-9.58316	5.04482	-3.07921	-0.438004	1.69958
1477010459850000	-17.0484	-9.58316	5.04482	-3.07921	-0.438004	1.69958
1477010459900000	-17.5524	-9.59602	5.04409	-3.12551	-0.440188	0.029457
1477010459950000	-17.5524	-9.59602	5.04409	-3.12551	-0.440188	0.029457
1477010460000000	-18.0521	-9.54872	5.03783	3.09908	-0.453141	1.24746
1477010460050000	-18.0521	-9.54872	5.03783	3.09908	-0.453141	1.24746
1477010460100000	-18.5214	-9.54833	5.0212	3.06532	-0.445226	3.28942
1477010460150000	-18.5214	-9.54833	5.0212	3.06532	-0.445226	3.28942
1477010460200000	-19.0133	-9.5045	5.01715	3.02269	-0.44407	0.181225
1477010460250000	-19.0133	-9.5045	5.01715	3.02269	-0.44407	0.181225
1477010460300000	-19.4886	-9.34086	5.00527	2.94685	-0.471835	5.39765
1477010460350000	-19.4886	-9.34086	5.00527	2.94685	-0.471835	5.39765
1477010460400000	-19.9647	-9.15676	5.00069	2.87399	-0.493967	2.71936
1477010460450000	-19.9647	-9.15676	5.00069	2.87399	-0.493967	2.71936
1477010460500000	-20.4201	-9.17205	4.97776	2.8764	-0.452942	14.2749
1477010460550000	-20.4201	-9.17205	4.97776	2.8764	-0.452942	14.2749
1477010460600000	-20.8683	-8.99374	4.965	2.81702	-0.466222	2.60672
1477010460650000	-20.8683	-8.99374	4.965	2.81702	-0.466222	2.60672
1477010460700000	-21.2997	-8.82272	4.94583	2.767	-0.471196	3.95746
1477010460750000	-21.2997	-8.82272	4.94583	2.767	-0.471196	3.95746
1477010460800000	-21.7346	-8.68733	4.92638	2.73607	-0.459694	4.57539
1477010460850000	-21.7346	-8.68733	4.92638	2.73607	-0.459694	4.57539
1477010460900000	-22.1617	-8.49764	4.91267	2.69258	-0.459073	1.93273
1477010460950000	-22.1617	-8.49764	4.91267	2.69258	-0.459073	1.93273
1477010461000000	-22.601	-8.29438	4.90987	2.65318	-0.453893	0.215979
1477010461050000	-22.601	-8.29438	4.90987	2.65318	-0.453893	0.215979
1477010461100000	-23.0024	-7.9531	4.91788	2.57288	-0.482415	4.79626
1477010461150000	-23.0024	-7.9531	4.91788	2.57288	-0.482415	4.79626
