12.8142	2.10711	5.25254	6.59492	0.106412	2.75237
13.0745	2.24991	5.40324	6.62555	0.125999	7.14128
13.308	2.37481	5.4063	6.65316	0.158878	2.45153
13.4627	2.65971	5.12721	6.81845	0.481007	41.2815
13.7019	2.72912	5.10556	6.80438	0.42322	1.70294
13.9226	2.84501	5.09835	6.81825	0.412694	0.279205
14.1471	2.96258	5.09219	6.83043	0.400786	0.230837
14.4147	3.01653	5.22241	6.7653	0.205605	10.5005
14.6443	3.07887	5.17647	6.74599	0.164905	3.253
14.8659	3.28514	5.30673	6.79382	0.20319	9.17336
15.0854	3.44856	5.3245	6.82212	0.229604	0.419198
15.2679	3.6791	5.23694	6.91576	0.409559	9.72929
15.4809	3.83077	5.2349	6.93299	0.404803	0.0888358
15.702	3.93215	5.19447	6.9221	0.361043	3.78793
15.9196	4.05799	5.17259	6.9241	0.339679	0.399836
16.0988	4.23653	5.06549	6.98367	0.460836	5.98823
16.2903	4.41193	5.07472	7.0112	0.466785	0.138495
16.5086	4.54183	5.11321	6.98756	0.354051	3.09311
16.6962	4.70538	5.10744	7.0046	0.353223	0.450708
16.823	4.9392	4.93861	7.11937	0.617434	20.4326
16.9796	5.14904	4.96104	7.16169	0.632251	0.244449
17.1702	5.26539	4.92275	7.1367	0.522775	5.62958
17.3271	5.45095	4.91993	7.16246	0.522395	0.0785591
17.499	5.58025	4.85002	7.16345	0.499011	7.54244
17.6723	5.72051	4.80089	7.16591	0.473173	1.28937
17.8102	5.92284	4.78007	7.21032	0.529908	1.13847
17.9617	6.11712	4.78456	7.23506	0.527733	1.41134
18.1159	6.32047	4.85515	7.23123	0.421482	4.97573
18.2407	6.55987	4.90094	7.2702	0.442342	0.683856
18.3698	6.77993	4.91834	7.29785	0.447936	0.570099
18.5192	6.92606	4.84353	7.2931	0.417232	1.74227
18.6766	7.11687	4.89934	7.26915	0.28191	4.57698
18.8518	7.25837	4.82716	7.25253	0.247016	4.80218
18.9426	7.46969	4.70857	7.31978	0.42298	11.2229
19.0387	7.72898	4.77377	7.36525	0.452898	1.2651
19.175	7.90828	4.76875	7.35013	0.35857	1.91763
19.2721	8.13401	4.787	7.37684	0.368325	0.968072
19.3884	8.33595	4.80268	7.37439	0.305589	2.62892
19.5037	8.50138	4.74119	7.37293	0.28707	3.13445
19.5935	8.70393	4.66249	7.41746	0.397581	4.49769
19.7236	8.88117	4.61992	7.41821	0.375624	3.90426
19.7861	9.12433	4.61304	7.48013	0.489297	3.55943
19.8864	9.34264	4.6167	7.50057	0.484506	4.11417
19.9242	9.59387	4.6208	7.57475	0.615705	3.85769
19.9939	9.82263	4.62788	7.60458	0.614358	1.60972
20.0655	10.0783	4.71887	7.57999	0.404562	28.3222
20.1164	10.3395	4.76477	7.61063	0.412924	1.02098
20.1281	10.5982	4.76007	7.68202	0.557125	6.07369
20.1714	10.854	4.78733	7.71286	0.559115	3.06522
20.1998	11.1297	4.8644	7.71661	0.441792	15.9395
20.2418	11.3582	4.84475	7.7336	0.438071	0.29575
20.1717	11.6525	4.85617	7.86745	0.776407	31.2625
20.211	11.863	4.79823	7.88937	0.762731	8.23738
20.2926	12.0486	4.70993	7.79331	0.340947	29.9819
20.2882	12.3249	4.77274	7.81937	0.344432	1.6617
20.2503	12.5475	4.66879	7.90771	0.614473	17.5703
20.2547	12.7784	4.65912	7.93346	0.610407	3.42333
20.2634	12.9786	4.60795	7.94287	0.561787	6.04521
20.2377	13.2042	4.60378	7.97098	0.561884	0.148633
20.2139	13.4374	4.62069	7.97796	0.479552	2.45377
20.1791	13.696	4.66468	8.00572	0.481862	2.84111
20.1336	13.9127	4.6354	8.05162	0.569199	2.62224
20.0708	14.1731	4.69016	8.0862	0.573441	1.52447
20.0125	14.4029	4.69652	8.10703	0.540236	1.28718
19.9155	14.6717	4.77506	8.1445	0.546318	1.66041
19.8747	14.8718	4.72415	8.14286	0.456468	6.37891
19.8226	15.0966	4.71286	8.16195	0.454203	2.42593
19.681	15.298	4.66066	8.31119	0.940655	49.0937
19.6144	15.4808	4.60032	8.34879	0.93471	4.67453
19.572	15.6456	4.4642	8.32169	0.686333	13.7445
19.4536	15.8704	4.51141	8.35846	0.684465	1.04026
19.3719	16.0793	4.51112	8.32913	0.437835	12.7914
19.2633	16.2801	4.51543	8.35156	0.43794	0.034528
19.1544	16.4636	4.48942	8.38824	0.500798	1.30891
19.0159	16.6884	4.551	8.41636	0.501587	1.2459
18.8403	16.8766	4.58826	8.52966	0.839392	27.5071
18.6511	17.1121	4.70195	8.57679	0.840916	4.1101
18.6087	17.2722	4.47185	8.47557	0.311883	53.229
18.4146	17.5027	4.58962	8.4972	0.307914	5.42675
18.2815	17.6928	4.60354	8.49317	0.229578	1.6094
18.1373	17.8965	4.63437	8.5043	0.228956	1.33816
17.9857	18.0206	4.53858	8.5936	0.543752	22.3162
17.8383	18.1843	4.52887	8.61963	0.542806	0.249763
17.715	18.3338	4.47414	8.63132	0.494418	10.0216
17.5102	18.5378	4.57624	8.65933	0.495241	2.52869
17.3455	18.6691	4.55095	8.71009	0.600089	5.09952
17.1657	18.8252	4.56817	8.74	0.599558	0.194419
16.9914	18.9896	4.57834	8.74764	0.514141	5.96669
16.7801	19.1415	4.62424	8.77591	0.513678	2.49752
16.5709	19.2961	4.67498	8.81632	0.572308	7.18517
16.3362	19.4658	4.7643	8.84461	0.568047	1.93003
16.1447	19.5511	4.71958	8.90031	0.671195	14.8658
15.9175	19.694	4.77429	8.93202	0.667431	1.59779
15.7535	19.8126	4.67137	8.89971	0.404048	17.8957
15.5069	19.9715	4.76868	8.91651	0.395829	2.79633
15.2647	20.1214	4.84488	8.9314	0.382744	13.2632
15.0585	20.2464	4.84756	8.94813	0.381199	2.70804
14.8399	20.3322	4.83563	8.9934	0.481348	3.55045
14.6119	20.4482	4.8618	9.01537	0.479793	1.38671
14.3625	20.5443	4.91237	9.0626	0.576127	4.55844
14.1201	20.6307	4.92969	9.09161	0.575818	0.301276
13.8788	20.7057	4.94829	9.13246	0.625884	0.720066
13.6126	20.7827	4.99345	9.16318	0.623502	1.22445
13.3753	20.8112	4.9976	9.23514	0.783799	7.15894
13.127	20.8527	4.99985	9.2745	0.783756	0.0442033
12.9011	20.9024	4.93655	9.28142	0.653909	6.00521
12.6881	20.9292	4.89026	9.31556	0.659077	2.50351
12.4133	20.9841	4.93869	9.32759	0.589182	8.19036
12.1662	21.0127	4.94609	9.35532	0.587206	0.525447
11.9324	21.0253	4.92508	9.3836	0.58132	1.71835
11.6993	21.0148	4.89571	9.41697	0.586604	1.1143
11.4602	21.0071	4.88104	9.4461	0.580591	1.05481
11.2411	20.9937	4.84352	9.47788	0.585251	1.02941
10.9891	20.9722	4.85767	9.50897	0.590903	3.88858
10.7796	20.9345	4.80478	9.54449	0.599407	0.709647
10.4968	20.9581	4.8128	9.51166	0.386273	19.3864
10.2202	20.9682	4.88219	9.51903	0.370889	3.02478
9.98027	20.9377	4.88954	9.55267	0.427092	1.90166
9.78844	20.8912	4.81217	9.58225	0.436709	2.68201
9.53691	20.8901	4.78417	9.55279	0.258214	7.57812
9.35135	20.8415	4.70377	9.57553	0.269452	2.02533
9.14634	20.7771	4.69204	9.62969	0.405048	6.06315
8.86247	20.7516	4.78026	9.63786	0.392895	1.81007
8.68655	20.6584	4.7145	9.69406	0.491266	13.7912
8.41389	20.6004	4.78412	9.7106	0.481802	2.58222
8.19044	20.5166	4.80553	9.75551	0.555207	1.32588
7.94512	20.4423	4.83507	9.77863	0.549474	0.210806
7.74188	20.3373	4.85078	9.83913	0.660697	6.54858
7.42954	20.2724	4.98977	9.84628	0.627019	4.6075
7.19388	20.1858	4.95586	9.84783	0.525226	2.52458
6.92465	20.1004	5.02206	9.86009	0.50692	1.14448
6.69485	20.0092	4.99513	9.86171	0.427611	1.98173
6.44247	19.9157	5.03545	9.87381	0.416634	0.680034
6.2332	19.8079	5.01084	9.89636	0.416252	3.76937
5.96536	19.7122	5.07752	9.90265	0.400454	1.42396
5.73787	19.5707	5.13673	9.95776	0.526016	5.53061
5.5538	19.438	5.08653	9.99199	0.535188	1.89374
5.37626	19.2909	5.02179	10.023	0.523199	3.8698
5.15426	19.1686	5.04404	10.0407	0.51417	3.52471
4.98511	19.0477	4.88894	10.0298	0.358838	15.935
4.80906	18.9068	4.85681	10.0543	0.367731	0.638977
4.58663	18.7559	4.95064	10.0896	0.44985	6.44768
4.40144	18.6139	4.9388	10.1118	0.450418	2.49855
4.22602	18.4762	4.83302	10.1025	0.328475	6.78251
4.09127	18.3234	4.76441	10.1351	0.350228	2.80678
3.91287	18.1274	4.956	10.2298	0.622924	29.7102
3.65619	17.9745	5.06382	10.2264	0.578645	4.37905
3.51531	17.8273	4.84229	10.2079	0.386385	21.4298
3.27974	17.6714	4.9204	10.2007	0.350887	1.83769
3.10776	17.4768	5.01839	10.2627	0.502417	10.0508
2.92202	17.3228	5.03417	10.2745	0.487814	11.5345
2.81473	17.1043	5.05585	10.3502	0.617961	6.07009
2.62739	16.9162	5.09709	10.3641	0.596745	1.7542
2.46929	16.7626	4.83542	10.3231	0.353091	26.3561
2.29166	16.5915	4.86126	10.3259	0.333451	2.9175
2.06987	16.4203	4.86813	10.2859	0.202254	7.35448
1.91009	16.2279	4.87313	10.2965	0.202603	0.727741
1.74282	16.0499	4.86853	10.2941	0.17229	0.69862
1.5421	15.8812	4.91455	10.2829	0.149368	2.59568
1.49091	15.6376	4.95433	10.4123	0.46186	18.0661
1.31067	15.4327	5.00908	10.4182	0.443133	0.973694
1.13955	15.2396	4.98965	10.4112	0.373936	3.72752
0.92687	15.0339	5.07614	10.3987	0.333387	2.57791
0.773178	14.8519	4.9868	10.3723	0.198211	7.19865
0.657673	14.6509	4.95246	10.3936	0.212835	0.517693
0.597042	14.4072	5.00849	10.4921	0.443021	11.1855
0.417428	14.1894	5.07827	10.4896	0.412661	1.65042
0.282591	13.9335	5.27667	10.55	0.569566	13.514
0.252406	13.693	5.18944	10.6129	0.615963	2.64005
0.14335	13.4469	5.25107	10.6433	0.632491	1.15475
-0.014904	13.2048	5.31522	10.6408	0.581928	2.23405
-0.1588	12.9939	5.13857	10.5997	0.385994	14.865
-0.166416	12.7664	5.05431	10.6618	0.450782	4.1168
-0.343904	12.5532	4.95987	10.6025	0.260399	12.4579
-0.44901	12.3263	4.96821	10.6094	0.251417	0.112214
-0.616025	12.107	5.00318	10.5765	0.172607	5.24777
-0.679001	11.8883	4.96308	10.6025	0.19665	1.64485
-0.847466	11.6559	5.04064	10.5789	0.156366	4.94529
-1.00818	11.4222	5.0999	10.5592	0.120384	1.65604
-1.13288	11.2058	5.0343	10.5241	-0.00217189	5.36659
-1.28201	10.9838	5.06988	10.509	-0.0192019	0.87496
-1.2822	10.7322	5.08846	10.6294	0.284718	15.1764
-1.40098	10.4873	5.12662	10.6328	0.273607	0.756729
-1.49878	10.2265	5.23089	10.6651	0.352435	3.87286
-1.58342	9.99389	5.22179	10.6816	0.352439	2.85742
-1.66701	9.76811	5.1114	10.6685	0.242968	5.20506
-1.73903	9.53829	5.09307	10.6844	0.248878	1.46331
-1.87933	9.2749	5.22801	10.6854	0.272336	7.26798
-1.96162	9.0098	5.24424	10.6975	0.269285	2.73969
-2.0537	8.78471	5.14391	10.6669	0.127983	7.5444
-2.14483	8.5399	5.15449	10.6694	0.122852	0.0578575
-2.3118	8.27226	5.27792	10.6441	0.0956016	6.98703
-2.36115	8.03995	5.21915	10.6658	0.116031	1.81031
-2.38354	7.82547	5.10715	10.6889	0.117912	9.76151
-2.48392	7.5783	5.13861	10.6855	0.10798	0.708216
-2.71042	7.31876	5.22351	10.5865	-0.132824	16.8745
-2.81298	7.07923	5.22116	10.5807	-0.131875	0.0211774
-2.7998	6.85901	5.11048	10.6702	0.106125	10.2296
-2.85259	6.64073	5.05112	10.6836	0.110641	3.18506
-2.89344	6.44286	4.8748	10.6602	-0.0396905	12.6428
-2.96361	6.21708	4.85697	10.6615	-0.0365648	0.205793
-3.08911	5.94862	5.00762	10.6768	0.0725337	11.406
-3.17568	5.69584	5.03468	10.6777	0.0695669	1.31863
-3.30387	5.44611	5.06867	10.6301	-0.08061	4.80605
-3.40304	5.19969	5.09094	10.6237	-0.0825467	0.482953
-3.44055	4.96848	5.03928	10.6806	0.101513	5.49691
-3.54253	4.70512	5.10255	10.6803	0.101245	2.87337
-3.67356	4.44871	5.14604	10.6274	-0.0868461	8.42148
-3.79327	4.18722	5.2129	10.6177	-0.0870785	3.20151
-3.85989	3.94855	5.17541	10.6572	0.0649657	4.70672
-3.93908	3.71036	5.15783	10.6611	0.0633302	0.256097
-4.03045	3.50724	5.08993	10.6204	-0.112203	10.0063
-4.1275	3.26542	5.10249	10.6147	-0.110773	0.132059
-4.25637	2.99482	5.20372	10.5914	-0.167233	2.77745
-4.36111	2.73716	5.23559	10.5852	-0.160971	1.76546
-4.44621	2.48876	5.20694	10.6126	-0.0237752	3.84358
-4.54986	2.23131	5.24245	10.6136	-0.0154094	1.15329
-4.66825	2.00786	5.25836	10.5578	-0.240089	11.7894
-4.78844	1.74592	5.31134	10.5502	-0.22642	2.52808
-4.91232	1.48427	5.36494	10.5407	-0.224191	0.786662
-5.01049	1.25023	5.32793	10.529	-0.232322	5.60714
-5.09793	1.04818	5.16916	10.549	-0.0834312	8.50339
-5.18998	0.816714	5.14459	10.5453	-0.0879326	5.28906
-5.30095	0.482468	5.33521	10.5714	-0.0232079	15.2349
-5.39459	0.240375	5.31757	10.5709	-0.0253599	3.48453
-5.48464	-0.00321893	5.23743	10.6116	0.155208	11.7912
-5.56576	-0.244649	5.22096	10.6201	0.153778	3.38002
-5.68785	-0.380015	5.0781	10.5681	-0.008954	10.1543
-5.79929	-0.586077	5.03766	10.5585	-0.0254105	1.17625
-5.93471	-0.82048	5.18854	10.5064	-0.246317	19.3405
-6.04235	-1.08377	5.23958	10.5087	-0.220465	3.11533
-6.12964	-1.39487	5.31828	10.5452	-0.102717	9.62994
-6.25085	-1.61506	5.2894	10.5319	-0.11776	0.610894
-6.40675	-1.84701	5.43643	10.469	-0.345088	16.0921
-6.52927	-2.09596	5.45414	10.4604	-0.330535	1.82648
-6.669	-2.26829	5.24914	10.4467	-0.254026	10.2234
-6.80788	-2.48454	5.23918	10.431	-0.259586	0.0877581
-6.95951	-2.68484	5.21107	10.4079	-0.276264	0.734283
-7.072	-2.94884	5.26922	10.4219	-0.227404	5.03482
-7.19039	-3.18361	5.20158	10.4407	-0.129407	3.22022
-7.31827	-3.39102	5.18142	10.4305	-0.136452	2.59704
-7.43701	-3.668	5.25488	10.4545	-0.0841544	5.59025
-7.59085	-3.82496	5.17118	10.4157	-0.142395	6.33884
-7.743	-4.03078	5.20152	10.3933	-0.188544	1.50947
-7.88614	-4.25512	5.21391	10.3899	-0.178507	0.104299
-8.02645	-4.48178	5.21441	10.3916	-0.154935	0.325768
-8.17201	-4.71163	5.23239	10.3918	-0.142074	0.511396
-8.29256	-4.91997	5.06297	10.4192	-0.0155623	9.50269
-8.42191	-5.13505	5.06501	10.4223	-0.009413	0.397447
-8.58896	-5.26977	4.92054	10.3922	-0.0255934	8.56848
-8.74586	-5.46423	4.91458	10.3822	-0.039181	1.50748
-8.90555	-5.65943	4.9697	10.363	-0.0883412	1.42719
-9.05569	-5.84957	4.96	10.3533	-0.0965675	0.136095
-9.21896	-5.98617	4.82623	10.3273	-0.104859	8.76244
-9.39647	-6.1079	4.76471	10.2832	-0.165912	4.675
-9.56585	-6.29197	4.83076	10.2673	-0.191375	1.81537
-9.70444	-6.50083	4.85191	10.2789	-0.157996	0.587002
-9.96012	-6.60293	4.96913	10.1831	-0.337726	19.3202
-10.1456	-6.77663	4.97428	10.167	-0.336118	0.449926
-10.3419	-6.93572	5.03418	10.1412	-0.356778	1.83804
-10.5416	-7.11679	5.05036	10.129	-0.347001	3.73402
-10.7757	-7.22397	5.06278	10.0707	-0.41461	3.92826
-10.9889	-7.39145	5.07814	10.0554	-0.405179	4.06923
-11.192	-7.5168	4.99245	10.0236	-0.42336	2.01023
-11.353	-7.69879	4.99058	10.0391	-0.366826	3.50475
-11.5708	-7.80209	4.94257	9.99685	-0.404204	2.29752
-11.7576	-7.93754	4.93212	9.98562	-0.390871	3.16591
-11.9707	-8.00723	4.72675	9.92632	-0.464438	8.79353
-12.17	-8.12185	4.72266	9.90771	-0.457595	0.359652
-12.3896	-8.28598	5.00567	9.93697	-0.337922	18.4613
-12.6007	-8.39299	4.99714	9.9158	-0.344376	2.32804
-12.8227	-8.44148	4.77221	9.85068	-0.441394	12.4687
-13.062	-8.53306	4.78655	9.81987	-0.454106	3.09663
-13.3063	-8.63836	4.94626	9.81977	-0.383898	8.89143
-13.5336	-8.71007	4.94322	9.79052	-0.398632	1.92919
-13.7857	-8.68854	4.74765	9.67974	-0.587464	15.3215
-13.9821	-8.81248	4.72089	9.69392	-0.524915	1.97296
-14.2062	-8.96559	4.94759	9.77051	-0.27964	20.0492
-14.4204	-9.08473	4.92824	9.77958	-0.247964	0.63629
-14.6328	-9.17174	4.82031	9.7656	-0.269991	2.61785
-14.9136	-9.17011	4.87019	9.69787	-0.347251	2.49002
-15.1492	-9.25364	4.87918	9.69217	-0.326954	4.70945
-15.3909	-9.34741	4.88137	9.68956	-0.307835	5.95957
-15.6359	-9.35198	4.7539	9.61744	-0.441012	7.71274
-15.8722	-9.42307	4.75206	9.60884	-0.421932	3.65027
-16.1403	-9.40326	4.78429	9.54679	-0.48362	5.32253
-16.3901	-9.40795	4.80093	9.50951	-0.501061	0.164457
-16.6145	-9.42707	4.7732	9.48318	-0.513362	4.23562
-16.884	-9.40718	4.81378	9.43753	-0.537482	2.64781
-17.0803	-9.55885	4.80763	9.52916	-0.305365	22.6187
-17.3462	-9.55617	4.84562	9.49788	-0.324087	1.98555
-17.6	-9.53396	4.80819	9.44714	-0.405067	4.88989
-17.8673	-9.49279	4.8544	9.40243	-0.435801	0.9713
-18.1218	-9.43586	4.8412	9.33645	-0.536313	2.37552
-18.3324	-9.47179	4.78033	9.34079	-0.498871	1.43637
-18.559	-9.50858	4.81004	9.37817	-0.345371	5.17186
-18.8135	-9.48486	4.83075	9.3546	-0.352541	1.00389
-19.0554	-9.46007	4.86352	9.34422	-0.319667	3.76815
-19.331	-9.34861	4.95111	9.2856	-0.370593	3.77173
-19.5852	-9.22353	4.92233	9.18169	-0.582709	9.04776
-19.8461	-9.10382	4.98361	9.12655	-0.612213	1.27951
-20.107	-8.97299	5.05481	9.0817	-0.604144	12.9176
-20.2679	-9.07772	4.83319	9.12673	-0.539131	17.3001
-20.4945	-9.06023	4.82773	9.14476	-0.429501	5.73904
-20.7255	-8.97716	4.83889	9.11837	-0.434154	0.400774
-20.9677	-8.87011	4.85816	9.07471	-0.484188	4.31333
-21.1736	-8.8147	4.81172	9.06258	-0.47207	1.30587
-21.4039	-8.70713	4.81709	9.01968	-0.524857	2.62056
-21.5934	-8.68578	4.71918	9.02179	-0.496183	2.65939
-21.808	-8.48899	4.73075	8.90549	-0.742177	18.3696
-21.9939	-8.42246	4.66263	8.88799	-0.722495	1.36072
-22.2065	-8.35325	4.66661	8.93653	-0.461956	13.8465
-22.4177	-8.25761	4.65664	8.9186	-0.457691	1.74868
-22.6077	-8.15534	4.61899	8.89153	-0.486736	1.89443
-22.8428	-7.9323	4.76019	8.83445	-0.516034	5.34696
-23.0248	-7.76905	4.7337	8.7497	-0.714881	10.2163
-23.2306	-7.58845	4.78656	8.70567	-0.721181	3.02968
-23.4289	-7.4951	4.75129	8.76743	-0.411868	16.9484
-23.6089	-7.35526	4.73738	8.74854	-0.411112	0.228529
-23.8024	-7.18432	4.77693	8.72771	-0.39469	2.51645
-23.9678	-7.0891	4.69376	8.7233	-0.383117	1.84364
-24.1403	-6.88714	4.71393	8.66246	-0.509369	8.08823
-24.3195	-6.65277	4.80587	8.61873	-0.525729	2.91593
-24.4731	-6.47006	4.79252	8.5561	-0.66145	7.84597
-24.5949	-6.33792	4.70374	8.53422	-0.654181	4.91704
-24.7403	-6.15291	4.70541	8.50702	-0.63253	0.437842
-24.9001	-5.94131	4.74882	8.47206	-0.633328	2.94972
-25.0425	-5.73426	4.77417	8.45519	-0.566622	4.08798
-25.1715	-5.56128	4.73807	8.43172	-0.564706	0.416117
-25.3209	-5.38129	4.74188	8.4473	-0.404478	5.58917
-25.4622	-5.15895	4.78239	8.4236	-0.405587	0.784556
-25.5921	-5.01583	4.72086	8.44214	-0.283144	16.6517
-25.7169	-4.83962	4.68887	8.43142	-0.28094	0.243767
-25.8352	-4.63304	4.68408	8.40125	-0.340547	1.01021
-25.9603	-4.39071	4.74453	8.37679	-0.347404	0.913927
-26.0426	-4.15125	4.72993	8.26404	-0.712412	34.3449
-26.1389	-3.8688	4.82408	8.21723	-0.722197	2.18647
-26.2088	-3.61531	4.87238	8.13972	-0.87141	5.68615
-26.2586	-3.35373	4.9041	8.09062	-0.873785	3.82078
-26.3144	-3.11682	4.89722	8.05479	-0.843882	0.227142
-26.347	-2.88008	4.88651	8.01144	-0.845623	1.41328
-26.4044	-2.67746	4.81617	8.01556	-0.674035	9.16894
-26.4481	-2.50676	4.71944	7.98717	-0.6812	5.44153
-26.5079	-2.25694	4.74586	8.00274	-0.47523	10.0297
-26.5457	-2.05634	4.69579	7.98136	-0.477507	1.49421
-26.5878	-1.80329	4.73276	7.98661	-0.3536	4.98299
-26.6086	-1.56154	4.7405	7.96732	-0.354461	0.990405
-26.5981	-1.3599	4.6733	7.89602	-0.574022	12.9613
-26.6042	-1.13039	4.66694	7.86745	-0.573934	0.00996473
-26.6167	-0.920393	4.62926	7.84835	-0.543758	6.97897
-26.6199	-0.665623	4.66752	7.82164	-0.542558	0.925174
-26.5975	-0.41535	4.70616	7.76426	-0.664424	5.65147
-26.566	-0.122586	4.79777	7.72929	-0.662482	2.54053
-26.5385	0.114716	4.79836	7.69716	-0.661983	2.94201
-26.5039	0.406921	4.88688	7.66599	-0.655688	2.32414
-26.4888	0.637065	4.84108	7.68292	-0.459883	9.41632
-26.4606	0.920093	4.91291	7.6641	-0.45276	4.55751
-26.4346	1.22079	4.99298	7.69408	-0.241778	19.7883
-26.394	1.45583	4.97549	7.68164	-0.242611	0.0682715
-26.3499	1.62978	4.86401	7.65912	-0.279692	23.6148
-26.3054	1.84899	4.8341	7.64523	-0.279484	0.325817
-26.2312	2.06846	4.82368	7.58853	-0.452617	6.58181
-26.1721	2.27083	4.7766	7.56601	-0.452122	0.736475
-26.1125	2.49117	4.7487	7.56162	-0.376768	1.4387
-26.0416	2.73919	4.78212	7.5438	-0.375482	0.290905
-25.9332	2.95658	4.80671	7.45666	-0.651741	17.0204
-25.8309	3.23586	4.90013	7.42697	-0.647479	1.99243
-25.7411	3.46306	4.89009	7.41042	-0.588359	3.48482
-25.6363	3.66998	4.87031	7.38031	-0.590018	0.118542
-25.5279	3.86278	4.82951	7.35407	-0.572604	2.8164
-25.4326	4.04529	4.78068	7.3255	-0.575902	4.93402
-25.3184	4.23765	4.74539	7.30816	-0.526834	1.77752
-25.179	4.46603	4.79101	7.2837	-0.522288	1.44551
-25.0533	4.66912	4.76145	7.28821	-0.395851	11.4022
-24.9305	4.86889	4.7593	7.26935	-0.395277	0.540491
-24.7848	5.05696	4.76065	7.23489	-0.446565	2.67621
-24.6316	5.2798	4.81149	7.21565	-0.442197	1.13286
-24.4605	5.44146	4.83051	7.1387	-0.646359	8.85427
-24.2874	5.62659	4.844	7.10581	-0.646105	1.40455
-24.1221	5.76279	4.81353	7.05196	-0.718004	7.80823
-23.9434	5.93252	4.82287	7.01682	-0.716749	0.0472126
-23.8107	6.11965	4.66369	7.0756	-0.349729	33.8908
-23.6455	6.28589	4.66601	7.05846	-0.349227	0.0016304
-23.4864	6.45959	4.6651	7.05644	-0.297993	1.38721
-23.2846	6.69491	4.7855	7.05505	-0.280079	5.55168
-23.1076	6.80703	4.72877	7.01236	-0.356247	10.2385
-22.9079	6.99894	4.79145	7.00027	-0.350174	2.42806
-22.7038	7.11486	4.80935	6.92932	-0.532831	9.12337
-22.5067	7.271	4.83028	6.9055	-0.530122	0.114104
-22.2698	7.40812	4.96343	6.82163	-0.75805	14.6901
-22.0556	7.56172	5.0018	6.79136	-0.749804	1.8319
-21.8663	7.75137	4.89508	6.84505	-0.430753	35.3622
-21.6533	7.89491	4.91747	6.8276	-0.425082	0.123878
-21.4569	8.02647	4.88788	6.82806	-0.347827	3.12123
-21.2547	8.08563	4.80096	6.79239	-0.368827	4.81167
-21.045	8.29387	4.82209	6.85402	-0.126815	19.7887
-20.8536	8.4302	4.82165	6.8503	-0.12443	2.15573
-20.6171	8.51521	4.86034	6.75827	-0.412408	24.3042
-20.3793	8.65218	4.91105	6.74399	-0.406726	1.53669
-20.1784	8.78847	4.84378	6.77507	-0.225434	7.98716
